Order ID,Order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Stock Left,Auto Reorder,Reorder Quantity,Supplier Name,Supplier Email,Payment Mode,Delivery Status
ORD1768,2025-08-09,2025-08-16,CUST733,Alexandria Rose,Home Office,PROD6998,Sofa,Furniture,North,Louisiana,Davidhaven,1,2952,0,2952.0,2017.63,934.37,42,No,0,"Bartlett, Snyder and Blake",mayokaren@smith.com,Net Banking,Pending
ORD1769,2026-01-01,2026-01-08,CUST246,Michele Walter,Corporate,PROD7301,Dining Table,Furniture,East,Iowa,Lewisview,3,2282,5,6503.7,5219.82,1283.88,17,No,0,Hawkins-Barrett,kirbydana@phelps.com,Cash,Returned
ORD1770,2025-01-12,2025-01-16,CUST686,Maria Fox,Consumer,PROD9790,Sofa,Furniture,North,North Carolina,Bassberg,2,1818,10,3272.4,2782.2,490.2,25,No,0,"Leonard, Lee and Murphy",pacejames@jimenez-travis.com,UPI,Delivered
ORD1771,2026-02-10,2026-02-11,CUST807,Michelle Richards,Consumer,PROD9588,Office Chair,Furniture,North,Arkansas,East Sherry,1,2814,20,2251.2,1740.89,510.31,19,No,0,"Morales, Wu and Johnson",thomaschristian@rangel-smith.com,Credit Card,Pending
ORD1772,2025-06-23,2025-06-26,CUST123,John Allen,Corporate,PROD7480,Cooking Oil,Grocery,East,Utah,Lawsonport,7,1976,5,13140.4,10507.68,2632.72,47,No,0,Holden-Oliver,gsweeney@walker.com,Cash,Pending
ORD1773,2025-03-17,2025-03-22,CUST311,James Melendez,Consumer,PROD5199,Pen,Office Supplies,South,Hawaii,Waltersborough,6,2983,5,17003.1,11964.91,5038.19,22,No,0,Allen-Rodriguez,millerjacob@kramer.biz,Net Banking,Pending
ORD1774,2024-04-23,2024-04-28,CUST642,Andrew Prince,Corporate,PROD3286,File Folder,Office Supplies,South,Florida,South Aaron,9,4695,15,35916.75,26945.22,8971.53,44,No,0,"Hunter, Harrell and Santiago",marilyn50@scott.com,UPI,Cancelled
ORD1775,2025-09-22,2025-09-28,CUST911,Mr. Vincent Curtis II,Consumer,PROD2726,Monitor,Electronics,West,New Jersey,North Stevenhaven,4,163,15,554.2,339.19,215.01,9,Yes,24,"Wilson, Ramsey and Mendez",erodriguez@green-wood.com,Cash,Returned
ORD1776,2025-06-08,2025-06-10,CUST779,Tami Ray,Corporate,PROD9152,Keyboard,Electronics,South,Maryland,North Victoriachester,3,608,10,1641.6,1214.36,427.24,46,No,0,Collins-Shelton,felicia00@clark.org,UPI,Pending
ORD1777,2024-09-18,2024-09-25,CUST256,Daniel Acosta,Corporate,PROD6170,Keyboard,Electronics,East,Wisconsin,South Eric,4,3745,10,13482.0,10611.18,2870.82,22,No,0,"Johnson, Carr and Macias",shermanjohn@johns.org,Credit Card,Cancelled
ORD1778,2025-08-06,2025-08-11,CUST448,Christine Perez,Corporate,PROD4153,File Folder,Office Supplies,East,Nebraska,Lake Brandon,4,321,10,1155.6,733.26,422.34,37,No,0,"Johnson, Reed and Hughes",nicolepena@jones.com,Credit Card,Cancelled
ORD1779,2024-07-22,2024-07-24,CUST721,Kristen Green,Consumer,PROD3642,Dining Table,Furniture,North,South Dakota,East Jamesport,3,4056,15,10342.8,7650.35,2692.45,5,Yes,47,Holmes-Kramer,roberthill@morales.com,Credit Card,Delivered
ORD1780,2025-03-26,2025-03-28,CUST841,Lindsay Morgan,Consumer,PROD3831,Mouse,Electronics,North,North Dakota,New Ashley,2,2927,20,4683.2,3339.0,1344.2,19,No,0,Stewart-Jordan,barkerjacob@reid.org,Net Banking,Delivered
ORD1781,2025-01-21,2025-01-28,CUST261,Michael Fitzpatrick,Home Office,PROD1725,Sugar,Grocery,North,Georgia,Tiffanybury,7,731,0,5117.0,3151.77,1965.23,2,Yes,31,"Sweeney, Matthews and Becker",bholmes@hardy.biz,Cash,Returned
ORD1782,2025-04-14,2025-04-15,CUST739,Katherine Mitchell,Consumer,PROD1604,Sugar,Grocery,South,Oregon,Collinstown,3,1365,5,3890.25,2741.69,1148.56,50,No,0,"Mccall, Morgan and Martin",heatherbuck@morgan.com,Credit Card,Returned
ORD1783,2024-07-13,2024-07-14,CUST523,Angel Dennis,Home Office,PROD2707,Study Table,Furniture,North,Wyoming,North Bryanton,3,3979,15,10146.45,8675.73,1470.72,49,No,0,Hamilton Ltd,mariaserrano@bailey-mckenzie.org,Cash,Delivered
ORD1784,2025-05-05,2025-05-11,CUST961,James Simmons,Home Office,PROD8349,Bookshelf,Furniture,East,Missouri,Gonzalezland,7,1373,5,9130.45,6722.25,2408.2,35,No,0,Thompson-Irwin,philip48@miller.com,Cash,Delivered
ORD1785,2024-10-21,2024-10-26,CUST854,Darlene Johnson,Corporate,PROD5886,Stapler,Office Supplies,West,Michigan,Williamshaven,9,4465,0,40185.0,32599.97,7585.03,20,No,0,Fischer PLC,jacobstuart@moody.net,UPI,Pending
ORD1786,2024-08-09,2024-08-16,CUST565,Christopher Cooke,Consumer,PROD2357,Keyboard,Electronics,North,Connecticut,Pamelafort,5,1597,20,6388.0,4804.72,1583.28,8,Yes,25,Parker Group,charlesfrye@barrett.biz,Cash,Cancelled
ORD1787,2025-08-05,2025-08-09,CUST755,Carly Torres,Consumer,PROD5821,Notebook,Office Supplies,North,Colorado,Port Jackie,8,4590,5,34884.0,24576.92,10307.08,18,No,0,Moreno-Perez,elliottmatthew@mcdonald.org,Credit Card,Cancelled
ORD1788,2026-04-02,2026-04-09,CUST795,Susan Reed,Consumer,PROD5721,Mouse,Electronics,North,Maryland,South Alexanderton,9,4865,0,43785.0,33151.93,10633.07,19,No,0,"Stewart, Lynch and Cook",melissalynn@torres-wilson.org,UPI,Cancelled
ORD1789,2025-03-09,2025-03-13,CUST536,Justin Smith,Home Office,PROD6538,Headphones,Electronics,West,South Carolina,Kellyshire,3,2006,0,6018.0,4252.48,1765.52,33,No,0,Hernandez-Lopez,longluke@waters.org,Cash,Returned
ORD1790,2024-10-09,2024-10-15,CUST555,Rebecca Stewart,Home Office,PROD1373,Bookshelf,Furniture,East,Iowa,Port Debbieport,2,1249,20,1998.4,1709.13,289.27,21,No,0,Monroe Ltd,hartbrenda@lane-manning.com,UPI,Delivered
ORD1791,2025-01-08,2025-01-09,CUST794,John Terry,Consumer,PROD6342,Laptop,Electronics,West,North Carolina,Leebury,9,4900,20,35280.0,23332.63,11947.37,46,No,0,White Group,coopermegan@parks-ashley.com,Cash,Pending
ORD1792,2025-02-13,2025-02-14,CUST776,Shirley Ruiz,Home Office,PROD5913,Laptop,Electronics,West,Washington,New Lynnland,2,3865,20,6184.0,4624.56,1559.44,28,No,0,Lucas LLC,gturner@hill-johnston.info,Net Banking,Cancelled
ORD1793,2024-09-20,2024-09-24,CUST790,Jason Martinez,Corporate,PROD3860,Pen,Office Supplies,North,Montana,East Jamie,4,2271,0,9084.0,7496.12,1587.88,38,No,0,Hardin-Roberts,christopher06@reed.net,Net Banking,Returned
ORD1794,2025-12-18,2025-12-25,CUST222,Diane Brown,Home Office,PROD8788,Sugar,Grocery,North,Connecticut,South Marcfort,8,4916,5,37361.6,25440.89,11920.71,14,No,0,Tran LLC,qrodriguez@figueroa.com,UPI,Cancelled
ORD1795,2025-08-04,2025-08-11,CUST522,Michael Henderson,Corporate,PROD9699,Stapler,Office Supplies,East,Arizona,South Danielle,10,3523,5,33468.5,27652.66,5815.84,24,No,0,Simon-Evans,monicanewton@chapman-wall.com,Credit Card,Delivered
ORD1796,2024-06-06,2024-06-10,CUST303,John Carlson,Corporate,PROD3682,Notebook,Office Supplies,South,Oklahoma,Chapmanland,2,563,10,1013.4,703.85,309.55,29,No,0,Cantu Group,dburnett@phillips.org,UPI,Pending
ORD1797,2024-11-08,2024-11-13,CUST733,Wendy Sandoval,Home Office,PROD2175,Stapler,Office Supplies,West,Rhode Island,New Kathyhaven,5,4107,10,18481.5,13430.93,5050.57,38,No,0,"Hale, Haney and Davis",eugeneperez@jackson.com,Cash,Returned
ORD1798,2026-04-11,2026-04-18,CUST315,Melissa Taylor,Corporate,PROD5528,Keyboard,Electronics,North,Louisiana,West Tracy,3,2946,5,8396.1,7346.47,1049.63,33,No,0,Aguirre-Bennett,ashley79@phillips.com,Net Banking,Cancelled
ORD1799,2024-06-23,2024-06-26,CUST759,Vincent Jones,Consumer,PROD5873,Laptop,Electronics,West,Rhode Island,Danielmouth,5,4578,10,20601.0,13785.48,6815.52,0,Yes,26,Allen-Meza,jonesbenjamin@cunningham.net,Cash,Returned
ORD1800,2025-05-20,2025-05-21,CUST928,Kimberly Mclaughlin,Corporate,PROD4090,Sofa,Furniture,West,Oklahoma,Huffmanstad,8,2342,0,18736.0,11560.75,7175.25,14,No,0,Martinez Group,asmith@cook.com,Net Banking,Pending
ORD1801,2025-09-04,2025-09-07,CUST690,Scott Shepherd,Corporate,PROD1864,Notebook,Office Supplies,North,South Dakota,Moorestad,2,2235,15,3799.5,3027.43,772.07,27,No,0,Martinez-Cooper,daniel00@cooper.info,Net Banking,Returned
ORD1802,2025-04-05,2025-04-10,CUST295,Patricia Allen,Home Office,PROD5409,Office Chair,Furniture,East,North Dakota,Ruizborough,1,4409,0,4409.0,2993.94,1415.06,49,No,0,Kent-Hernandez,rsmith@johnson.org,Cash,Delivered
ORD1803,2024-08-26,2024-08-31,CUST967,Michele Robertson,Home Office,PROD4065,Rice Bag,Grocery,North,Virginia,New Deborahfurt,2,1661,0,3322.0,2516.88,805.12,7,Yes,34,Hansen-Kim,hawkinsroberta@bush.com,Cash,Returned
ORD1804,2024-08-03,2024-08-06,CUST450,Julie Roberts,Corporate,PROD1443,Bookshelf,Furniture,East,Arkansas,Nelsonview,4,2428,5,9226.4,7537.8,1688.6,32,No,0,Rasmussen PLC,mdaniel@perry.com,Credit Card,Returned
ORD1805,2025-04-14,2025-04-20,CUST955,Brian Scott,Consumer,PROD1043,Notebook,Office Supplies,South,Alabama,Mcculloughchester,8,357,0,2856.0,1867.94,988.06,38,No,0,Lee-Leon,donald66@contreras-bender.com,Net Banking,Cancelled
ORD1806,2024-06-11,2024-06-17,CUST939,Anthony Keith,Corporate,PROD4761,Rice Bag,Grocery,East,Massachusetts,Shannonfurt,7,2862,10,18030.6,13270.44,4760.16,45,No,0,Rice-Jones,scott50@grant-evans.com,Net Banking,Returned
ORD1807,2025-07-13,2025-07-19,CUST812,Stephen Rogers,Home Office,PROD8505,Cooking Oil,Grocery,North,West Virginia,Melendezmouth,2,289,10,520.2,387.25,132.95,41,No,0,"Snow, Johnson and Wolfe",estradaphilip@haynes.info,UPI,Pending
ORD1808,2024-08-14,2024-08-20,CUST973,Paul English,Consumer,PROD3422,Snacks,Grocery,West,Vermont,West Petertown,6,1867,5,10641.9,8429.28,2212.62,32,No,0,Gardner-Davis,alyssadiaz@dominguez.com,Net Banking,Delivered
ORD1809,2024-05-06,2024-05-11,CUST779,John Rodriguez,Corporate,PROD9663,Sugar,Grocery,South,Ohio,Pittmanborough,10,1406,0,14060.0,11752.79,2307.21,24,No,0,"Smith, Weber and Hardy",fwilson@white.com,Net Banking,Returned
ORD1810,2026-04-02,2026-04-05,CUST225,Joshua Wilson,Consumer,PROD2629,Keyboard,Electronics,South,Nevada,South Heatherland,10,4303,5,40878.5,36683.87,4194.63,36,No,0,"Harmon, Solomon and Garcia",jsimpson@ingram.com,Cash,Returned
ORD1811,2025-07-12,2025-07-14,CUST873,Katherine Henry,Corporate,PROD3945,Monitor,Electronics,North,Maryland,Daniellechester,4,538,20,1721.6,1434.23,287.37,9,Yes,39,"Jones, Carr and Farmer",stephanieholloway@chapman-steele.com,Credit Card,Delivered
ORD1812,2025-09-04,2025-09-06,CUST803,Kathy Townsend,Home Office,PROD4212,Sugar,Grocery,North,Tennessee,East Donaldfort,7,4729,0,33103.0,20581.59,12521.41,36,No,0,Alvarez-Bailey,nicole32@jones.com,Net Banking,Delivered
ORD1813,2024-08-02,2024-08-04,CUST288,Alexa Lopez,Consumer,PROD4366,Calculator,Office Supplies,North,South Dakota,West Christine,9,2926,20,21067.2,12699.87,8367.33,32,No,0,Black and Sons,wbaldwin@lawson-francis.com,Cash,Pending
ORD1814,2024-11-02,2024-11-07,CUST816,John Butler,Home Office,PROD7372,Dining Table,Furniture,South,Tennessee,Port Tammy,8,3324,0,26592.0,23120.22,3471.78,38,No,0,Carlson LLC,rossjulie@garcia-wood.com,Net Banking,Delivered
ORD1815,2025-05-11,2025-05-16,CUST266,Karen Lindsey,Consumer,PROD8766,Snacks,Grocery,West,Vermont,New Staciefurt,9,3132,20,22550.4,16316.11,6234.29,3,Yes,25,Peters LLC,megan83@vaughn-archer.com,UPI,Delivered
ORD1816,2026-01-07,2026-01-13,CUST521,Joshua Gonzalez,Consumer,PROD4568,Monitor,Electronics,South,Nevada,Harrisonport,8,2613,15,17768.4,12926.26,4842.14,22,No,0,Barnes-Campbell,perezshannon@davis.com,Credit Card,Delivered
ORD1817,2024-06-11,2024-06-18,CUST598,Christie Stevens,Home Office,PROD3606,Pen,Office Supplies,West,Oregon,Carterton,9,2968,10,24040.8,20031.84,4008.96,28,No,0,Martin-Flores,jimmyleonard@hill.com,Credit Card,Delivered
ORD1818,2025-01-08,2025-01-13,CUST700,Amy Mclean,Home Office,PROD1254,Office Chair,Furniture,North,Wisconsin,Millerview,8,2380,15,16184.0,12075.72,4108.28,0,Yes,35,Perry-Carpenter,eweber@lane.info,Credit Card,Cancelled
ORD1819,2026-04-08,2026-04-15,CUST470,Kenneth Aguilar,Corporate,PROD8771,Snacks,Grocery,East,California,Timothyland,3,1314,15,3350.7,2910.87,439.83,3,Yes,43,Dennis Ltd,owood@dixon.com,UPI,Pending
ORD1820,2026-01-11,2026-01-14,CUST197,Samantha Chapman,Consumer,PROD5687,Cooking Oil,Grocery,South,Pennsylvania,Williamville,6,665,20,3192.0,2101.77,1090.23,21,No,0,Kirk PLC,christophergreen@parker.com,Credit Card,Cancelled
ORD1821,2024-09-25,2024-09-27,CUST173,Ricky Miller,Consumer,PROD8650,Dining Table,Furniture,North,Oregon,South Seanmouth,3,3954,5,11268.9,6767.7,4501.2,3,Yes,41,Benson Inc,umoore@richmond.info,Net Banking,Cancelled
ORD1822,2026-01-13,2026-01-15,CUST117,Mr. Jerry Parker,Consumer,PROD6469,Dining Table,Furniture,South,Kentucky,South Katherinechester,1,2989,5,2839.55,2368.05,471.5,7,Yes,22,"Smith, Richardson and Johnson",taylor06@carter.com,UPI,Delivered
ORD1823,2025-06-13,2025-06-14,CUST180,Stacy Moran,Home Office,PROD9571,Sofa,Furniture,North,New Hampshire,Walkerchester,5,322,10,1449.0,1102.41,346.59,46,No,0,"Russo, Jenkins and Stanley",nmarquez@fields-andrews.com,UPI,Returned
ORD1824,2025-12-20,2025-12-22,CUST663,Ashley Merritt,Home Office,PROD3273,Laptop,Electronics,West,Arkansas,Lynnville,9,3875,10,31387.5,20528.07,10859.43,18,No,0,Stewart PLC,martinjoseph@moran.com,Credit Card,Cancelled
ORD1825,2025-09-19,2025-09-23,CUST640,Sarah Gray,Corporate,PROD9288,Sofa,Furniture,North,New Mexico,Wrightberg,6,4843,20,23246.4,19312.7,3933.7,29,No,0,Wright-Thomas,gloria35@hernandez-sawyer.biz,Net Banking,Cancelled
ORD1826,2024-07-24,2024-07-30,CUST227,Christina Porter,Consumer,PROD1252,Stapler,Office Supplies,West,Florida,Reneehaven,3,2540,10,6858.0,5645.31,1212.69,40,No,0,Miranda-Williams,fguerrero@hull-mann.com,Cash,Pending
ORD1827,2026-03-12,2026-03-18,CUST826,Shelby Reyes,Corporate,PROD3633,Study Table,Furniture,South,California,Marshallchester,4,1696,15,5766.4,3644.99,2121.41,1,Yes,34,Brown Inc,ulandry@valenzuela.org,UPI,Cancelled
ORD1828,2025-10-28,2025-10-29,CUST306,Ryan Turner,Consumer,PROD6106,Notebook,Office Supplies,North,Connecticut,North Olivia,3,811,15,2068.05,1800.99,267.06,20,No,0,"Mann, Nelson and Long",samuellarson@andrade.com,UPI,Delivered
ORD1829,2024-12-20,2024-12-22,CUST133,Michael Price,Home Office,PROD9566,Juice Pack,Grocery,West,Florida,Zacharyhaven,1,3122,20,2497.6,1503.55,994.05,22,No,0,Munoz Ltd,christopherweiss@klein.org,Cash,Pending
ORD1830,2024-06-23,2024-06-28,CUST928,Timothy Villegas,Consumer,PROD6634,Study Table,Furniture,South,Mississippi,West Ashleyland,3,2389,0,7167.0,5627.63,1539.37,6,Yes,23,Gutierrez-Goodman,francisthompson@sanchez-johnson.info,Net Banking,Delivered
ORD1831,2024-07-24,2024-07-27,CUST485,Danielle White,Consumer,PROD8387,Bookshelf,Furniture,South,Connecticut,Weaverborough,10,4311,10,38799.0,30753.8,8045.2,17,No,0,Hughes LLC,ashley52@graham.info,Credit Card,Returned
ORD1832,2026-03-23,2026-03-30,CUST457,Christopher Thompson,Consumer,PROD5698,Pen,Office Supplies,South,Florida,Jerryland,7,1504,15,8948.8,6387.33,2561.47,4,Yes,24,Ochoa-Gonzalez,zglenn@duncan.org,Net Banking,Returned
ORD1833,2024-09-12,2024-09-15,CUST130,Jasmin Mcfarland,Home Office,PROD3127,Office Chair,Furniture,South,Missouri,Nicholasborough,8,1063,5,8078.8,6057.71,2021.09,42,No,0,Smith-King,sbutler@williams-johnson.biz,Credit Card,Returned
ORD1834,2026-01-27,2026-01-31,CUST392,Mark White,Consumer,PROD3227,Monitor,Electronics,West,Alaska,Matthewburgh,3,2618,15,6675.9,4732.45,1943.45,50,No,0,Arroyo Inc,hernandezlucas@cruz-schaefer.com,Net Banking,Delivered
ORD1835,2025-01-06,2025-01-07,CUST462,Tracey Hicks,Consumer,PROD9933,Rice Bag,Grocery,West,Nevada,North Stacyfurt,3,2412,10,6512.4,4826.6,1685.8,35,No,0,Williams PLC,lhall@lopez-green.com,Net Banking,Returned
ORD1836,2025-02-15,2025-02-18,CUST439,Meghan Mendez,Corporate,PROD7859,Headphones,Electronics,East,Maine,Wallaceberg,4,2516,0,10064.0,8696.8,1367.2,18,No,0,Vasquez Inc,gmiller@huang.com,Cash,Pending
ORD1837,2025-09-20,2025-09-26,CUST702,Megan Hernandez,Home Office,PROD2444,Monitor,Electronics,North,North Dakota,Cameronbury,2,1877,20,3003.2,2642.45,360.75,38,No,0,Holland and Sons,connie09@thomas.com,UPI,Delivered
ORD1838,2025-09-14,2025-09-20,CUST980,Mrs. Janice Sampson,Consumer,PROD3341,File Folder,Office Supplies,West,Pennsylvania,North Paul,8,4205,10,30276.0,26706.06,3569.94,5,Yes,45,"Duncan, Hayes and Harper",katiesanchez@vaughn.com,Net Banking,Delivered
ORD1839,2025-05-17,2025-05-19,CUST496,Danielle Davis,Consumer,PROD9262,Stapler,Office Supplies,North,California,Ericchester,2,551,0,1102.0,735.7,366.3,47,No,0,Estrada-Preston,joannemoore@walker.com,Credit Card,Returned
ORD1840,2025-11-22,2025-11-24,CUST884,Adrienne Berger,Consumer,PROD2821,Calculator,Office Supplies,East,Massachusetts,East Melissa,6,2050,5,11685.0,9300.08,2384.92,10,No,0,Davidson Inc,larry23@mason.com,UPI,Delivered
ORD1841,2024-12-11,2024-12-15,CUST584,Gary Martinez,Corporate,PROD6494,File Folder,Office Supplies,North,Nebraska,East Lisatown,6,3674,10,19839.6,12381.1,7458.5,48,No,0,Harper Ltd,joseph15@thomas-bradley.net,Net Banking,Pending
ORD1842,2025-08-07,2025-08-14,CUST731,Maria Underwood,Home Office,PROD8227,Office Chair,Furniture,South,North Dakota,South Jessica,3,3369,10,9096.3,6481.26,2615.04,9,Yes,50,Jackson Ltd,fosterjose@sparks.com,Credit Card,Cancelled
ORD1843,2026-03-08,2026-03-10,CUST677,Gerald Hutchinson,Home Office,PROD7932,Study Table,Furniture,West,Kentucky,Hamiltonside,8,2505,20,16032.0,12156.6,3875.4,26,No,0,"Alexander, Riley and White",carlsonlawrence@perry-lewis.com,Credit Card,Returned
ORD1844,2025-07-04,2025-07-10,CUST497,Michelle Payne,Home Office,PROD5117,Rice Bag,Grocery,East,Indiana,North Michelle,10,3892,5,36974.0,29084.01,7889.99,17,No,0,Koch LLC,maria37@valencia-olson.biz,Credit Card,Returned
ORD1845,2024-07-13,2024-07-14,CUST748,Melissa Brandt,Home Office,PROD7869,Dining Table,Furniture,South,Delaware,Port Brent,9,2250,15,17212.5,13547.68,3664.82,37,No,0,Wallace and Sons,derek83@tran.com,Cash,Returned
ORD1846,2025-02-27,2025-03-05,CUST912,Mrs. Samantha King,Corporate,PROD5452,Notebook,Office Supplies,West,Washington,Perezfort,1,4771,15,4055.35,2764.94,1290.41,18,No,0,Henderson and Sons,eric78@cobb.biz,UPI,Returned
ORD1847,2024-12-28,2025-01-01,CUST820,Linda Torres,Home Office,PROD6538,Bookshelf,Furniture,North,Indiana,Franklinmouth,7,4137,10,26063.1,17156.17,8906.93,8,Yes,49,Ashley-Porter,qwest@nelson-smith.com,UPI,Cancelled
ORD1848,2025-11-16,2025-11-22,CUST209,Jonathan Powell Jr.,Home Office,PROD5928,Dining Table,Furniture,West,Indiana,West Isabellabury,8,524,0,4192.0,3742.87,449.13,8,Yes,22,Nash PLC,eprice@cervantes.com,Cash,Returned
ORD1849,2024-11-17,2024-11-24,CUST902,Duane Little,Home Office,PROD5509,Sugar,Grocery,East,West Virginia,Lloydborough,7,469,20,2626.4,2047.8,578.6,29,No,0,"Rodriguez, Edwards and Harmon",tylerheath@johnson.info,Net Banking,Delivered
ORD1850,2025-06-16,2025-06-17,CUST197,Joseph Alexander,Corporate,PROD7108,Mouse,Electronics,East,Maine,Waynestad,9,1058,5,9045.9,6787.66,2258.24,32,No,0,"Rodriguez, Little and Todd",qmcdonald@evans.biz,UPI,Delivered
ORD1851,2025-06-21,2025-06-24,CUST523,Kaitlyn Lopez,Consumer,PROD3549,Mouse,Electronics,East,Kentucky,Terrihaven,9,304,5,2599.2,1988.33,610.87,14,No,0,Estrada-Thompson,iscott@kelly.com,Credit Card,Cancelled
ORD1852,2025-07-17,2025-07-23,CUST267,Katelyn Russell,Corporate,PROD8460,Cooking Oil,Grocery,East,South Dakota,Port Jennifer,6,3111,0,18666.0,11719.44,6946.56,34,No,0,"Fernandez, Glover and Little",gregorynash@snyder.com,Credit Card,Delivered
ORD1853,2025-11-29,2025-12-05,CUST204,Amber Reed,Consumer,PROD6153,Keyboard,Electronics,East,Arizona,Davidburgh,3,4693,20,11263.2,6943.63,4319.57,31,No,0,Rush-Roberson,charles49@jones.com,Credit Card,Pending
ORD1854,2026-02-23,2026-02-27,CUST682,Ashley Booker,Home Office,PROD2917,Juice Pack,Grocery,East,Idaho,South Tracyberg,9,1401,5,11978.55,10187.47,1791.08,44,No,0,Hill-Conner,james88@parsons.com,UPI,Delivered
ORD1855,2025-06-03,2025-06-10,CUST732,Cody Lowery,Home Office,PROD1776,Office Chair,Furniture,South,Delaware,Port Nicholasstad,9,696,5,5950.8,4231.25,1719.55,50,No,0,Shepherd-Zimmerman,dpittman@smith-smith.com,Net Banking,Cancelled
ORD1856,2025-03-31,2025-04-02,CUST484,Joel Russo,Consumer,PROD8447,Stapler,Office Supplies,North,North Dakota,Lake Ryanchester,6,231,15,1178.1,780.73,397.37,27,No,0,Mooney-Weeks,lreyes@huerta.com,Credit Card,Returned
ORD1857,2026-01-16,2026-01-20,CUST457,Brian Burke,Consumer,PROD9270,Dining Table,Furniture,North,Wisconsin,Lake Johnbury,10,2113,0,21130.0,18397.25,2732.75,43,No,0,Collins-Weiss,laurieclark@english.com,UPI,Delivered
ORD1858,2024-05-24,2024-05-30,CUST737,Kaitlyn Snow,Consumer,PROD8032,Mouse,Electronics,East,West Virginia,East Adamton,10,1987,20,15896.0,12218.05,3677.95,14,No,0,Fields-Wolfe,ronaldwalker@hartman.com,Credit Card,Cancelled
ORD1859,2025-04-04,2025-04-06,CUST124,Danny Ho,Corporate,PROD9034,Mouse,Electronics,West,Arkansas,Mariaport,3,543,0,1629.0,1118.27,510.73,24,No,0,Fernandez and Sons,hmartin@donaldson.com,Cash,Returned
ORD1860,2026-04-06,2026-04-12,CUST208,Erin Kramer,Home Office,PROD5438,File Folder,Office Supplies,South,California,New Brenda,3,1873,0,5619.0,4442.14,1176.86,22,No,0,Rodriguez and Sons,erika87@short.com,UPI,Returned
ORD1861,2025-03-02,2025-03-04,CUST603,Sandra Thompson,Consumer,PROD4033,Calculator,Office Supplies,South,Indiana,West Amandafurt,5,2552,20,10208.0,8950.19,1257.81,17,No,0,Austin-Reynolds,dennis17@brewer-perez.com,Credit Card,Delivered
ORD1862,2025-03-28,2025-04-03,CUST983,Jill Moore,Consumer,PROD4420,Sofa,Furniture,South,South Dakota,Lake Gabrielleberg,2,2720,10,4896.0,3271.79,1624.21,48,No,0,Swanson and Sons,tarastephens@morgan.net,Credit Card,Delivered
ORD1863,2026-01-05,2026-01-11,CUST890,John Jones,Corporate,PROD9292,Headphones,Electronics,North,Wyoming,Smithfurt,8,4149,5,31532.4,21836.2,9696.2,3,Yes,30,Brown-Fuentes,kkrueger@frederick.com,Credit Card,Cancelled
ORD1864,2024-05-16,2024-05-19,CUST561,James Graves,Consumer,PROD9479,Keyboard,Electronics,West,Hawaii,North Valeriefort,2,1307,5,2483.3,2026.07,457.23,10,No,0,"Smith, Jordan and Wright",isnyder@williams.net,Net Banking,Delivered
ORD1865,2026-01-15,2026-01-22,CUST529,David Allen,Consumer,PROD7739,Calculator,Office Supplies,West,Oklahoma,Lake Laurenchester,5,255,0,1275.0,892.69,382.31,46,No,0,Nguyen-Clark,haileyfleming@johnson.biz,UPI,Cancelled
ORD1866,2025-08-05,2025-08-06,CUST707,Melinda Shannon,Corporate,PROD2961,Calculator,Office Supplies,West,Maryland,East Thomasland,2,4897,0,9794.0,8597.97,1196.03,9,Yes,39,Mata-Smith,hwilson@reyes.net,UPI,Returned
ORD1867,2025-02-25,2025-02-28,CUST146,Sandra Nolan,Consumer,PROD2951,File Folder,Office Supplies,East,Massachusetts,East Jonathanburgh,3,580,5,1653.0,1018.19,634.81,38,No,0,Rush Group,gosborne@haley-anderson.net,Cash,Delivered
ORD1868,2025-10-03,2025-10-06,CUST449,James Walker,Consumer,PROD9689,Study Table,Furniture,North,Alaska,Erinmouth,1,3985,15,3387.25,2691.73,695.52,18,No,0,Burns-Gonzalez,diazamanda@evans-chung.net,Credit Card,Returned
ORD1869,2024-11-05,2024-11-12,CUST373,Melissa Benitez,Consumer,PROD6899,Calculator,Office Supplies,South,Massachusetts,Joshuafort,10,3244,20,25952.0,19131.17,6820.83,39,No,0,Patterson Inc,wangsamuel@hill.info,Credit Card,Cancelled
ORD1870,2025-04-11,2025-04-15,CUST575,Madison Grimes,Consumer,PROD4523,Notebook,Office Supplies,West,West Virginia,Kimberlyberg,3,1664,15,4243.2,3553.82,689.38,43,No,0,Byrd PLC,rodriguezreginald@wood.com,Credit Card,Cancelled
ORD1871,2025-04-30,2025-05-01,CUST233,Natasha Drake,Corporate,PROD7364,Cooking Oil,Grocery,West,South Dakota,Phillipbury,10,295,5,2802.5,1945.69,856.81,28,No,0,Lynch-Kennedy,kjones@fry.info,Net Banking,Pending
ORD1872,2024-04-17,2024-04-19,CUST113,Kara Snyder,Corporate,PROD1143,Rice Bag,Grocery,North,Nebraska,Janiceport,7,2379,5,15820.35,10817.45,5002.9,46,No,0,Richardson-Blair,joshua85@stevens.info,UPI,Cancelled
ORD1873,2024-08-10,2024-08-17,CUST420,James Barrett,Consumer,PROD2489,File Folder,Office Supplies,East,Kentucky,New Andrewstad,10,4473,15,38020.5,32732.73,5287.77,20,No,0,Heath-Melton,parrishjoseph@moyer.org,Cash,Pending
